iter	op	class	chunk_bytes	comp	pattern	msgs	payload_bytes	chunks_touched	chunk_fetched_bytes	summary_bytes	raw_fetched	raw_reads	file_size	wall	rss_kb
5	read	mixed	786432	zstd	topic	3096	309600	311	143736113	32351	143888842	2820	143889486	0.232500	7664
1	write	mixed	1048576	zstd	-	5806	268903904	0	0	0	0	0	143889486	1.537255	9300
2	write	mixed	1048576	zstd	-	5806	268903904	0	0	0	0	0	143889486	1.637998	9368
3	write	mixed	1048576	zstd	-	5806	268903904	0	0	0	0	0	143889486	1.809541	9300
1	read	mixed	1048576	zstd	full	5806	268903904	311	143736113	32351	143888842	2820	143889486	0.236863	7672
2	read	mixed	1048576	zstd	full	5806	268903904	311	143736113	32351	143888842	2820	143889486	0.238645	7580
3	read	mixed	1048576	zstd	full	5806	268903904	311	143736113	32351	143888842	2820	143889486	0.235011	7720
4	read	mixed	1048576	zstd	full	5806	268903904	311	143736113	32351	143888842	2820	143889486	0.232080	7580
5	read	mixed	1048576	zstd	full	5806	268903904	311	143736113	32351	143888842	2820	143889486	0.232004	7540
1	read	mixed	1048576	zstd	point	3	1996	1	155159	32351	187521	650	143889486	0.000183	4900
2	read	mixed	1048576	zstd	point	3	1996	1	155159	32351	187521	650	143889486	0.000151	4852
3	read	mixed	1048576	zstd	point	3	1996	1	155159	32351	187521	650	143889486	0.000162	4852
4	read	mixed	1048576	zstd	point	3	1996	1	155159	32351	187521	650	143889486	0.000158	4940
5	read	mixed	1048576	zstd	point	3	1996	1	155159	32351	187521	650	143889486	0.000149	4840
1	read	mixed	1048576	zstd	range	57	3463952	5	2161726	32351	2195694	678	143889486	0.004269	7644
2	read	mixed	1048576	zstd	range	57	3463952	5	2161726	32351	2195694	678	143889486	0.004166	7476
3	read	mixed	1048576	zstd	range	57	3463952	5	2161726	32351	2195694	678	143889486	0.004108	7540
4	read	mixed	1048576	zstd	range	57	3463952	5	2161726	32351	2195694	678	143889486	0.004152	7384
5	read	mixed	1048576	zstd	range	57	3463952	5	2161726	32351	2195694	678	143889486	0.004090	7532
1	read	mixed	1048576	zstd	streaming	870	39969296	47	21543703	32351	21593988	972	143889486	0.035802	7544
2	read	mixed	1048576	zstd	streaming	870	39969296	47	21543703	32351	21593988	972	143889486	0.036084	7644
3	read	mixed	1048576	zstd	streaming	870	39969296	47	21543703	32351	21593988	972	143889486	0.035180	7592
4	read	mixed	1048576	zstd	streaming	870	39969296	47	21543703	32351	21593988	972	143889486	0.035977	7392
5	read	mixed	1048576	zstd	streaming	870	39969296	47	21543703	32351	21593988	972	143889486	0.036552	7312
1	read	mixed	1048576	zstd	topic	3096	309600	311	143736113	32351	143888842	2820	143889486	0.233760	7656
2	read	mixed	1048576	zstd	topic	3096	309600	311	143736113	32351	143888842	2820	143889486	0.233743	7484
3	read	mixed	1048576	zstd	topic	3096	309600	311	143736113	32351	143888842	2820	143889486	0.232065	7716
4	read	mixed	1048576	zstd	topic	3096	309600	311	143736113	32351	143888842	2820	143889486	0.233892	7568
5	read	mixed	1048576	zstd	topic	3096	309600	311	143736113	32351	143888842	2820	143889486	0.231163	7696
1	write	mixed	4194304	zstd	-	5806	268903904	0	0	0	0	0	144819259	1.529797	13216
2	write	mixed	4194304	zstd	-	5806	268903904	0	0	0	0	0	144819259	1.720384	13208
3	write	mixed	4194304	zstd	-	5806	268903904	0	0	0	0	0	144819259	1.749747	13060
1	read	mixed	4194304	zstd	full	5806	268903904	78	144705693	10624	144818584	1108	144819259	0.233149	11272
2	read	mixed	4194304	zstd	full	5806	268903904	78	144705693	10624	144818584	1108	144819259	0.234308	11176
3	read	mixed	4194304	zstd	full	5806	268903904	78	144705693	10624	144818584	1108	144819259	0.231527	11068
4	read	mixed	4194304	zstd	full	5806	268903904	78	144705693	10624	144818584	1108	144819259	0.234580	11276
5	read	mixed	4194304	zstd	full	5806	268903904	78	144705693	10624	144818584	1108	144819259	0.230812	11316
1	read	mixed	4194304	zstd	point	3	1996	1	1865441	10624	1876076	184	144819259	0.005227	9728
2	read	mixed	4194304	zstd	point	3	1996	1	1865441	10624	1876076	184	144819259	0.004334	9720
3	read	mixed	4194304	zstd	point	3	1996	1	1865441	10624	1876076	184	144819259	0.004501	9736
4	read	mixed	4194304	zstd	point	3	1996	1	1865441	10624	1876076	184	144819259	0.004467	9700
5	read	mixed	4194304	zstd	point	3	1996	1	1865441	10624	1876076	184	144819259	0.004362	9732
1	read	mixed	4194304	zstd	range	57	3463952	2	3726084	10624	3738095	196	144819259	0.007401	9528
2	read	mixed	4194304	zstd	range	57	3463952	2	3726084	10624	3738095	196	144819259	0.007373	9848
3	read	mixed	4194304	zstd	range	57	3463952	2	3726084	10624	3738095	196	144819259	0.007269	9680
4	read	mixed	4194304	zstd	range	57	3463952	2	3726084	10624	3738095	196	144819259	0.007301	9700
5	read	mixed	4194304	zstd	range	57	3463952	2	3726084	10624	3738095	196	144819259	0.007346	9600
1	read	mixed	4194304	zstd	streaming	870	39969296	13	24251904	10624	24278475	328	144819259	0.042617	12900
2	read	mixed	4194304	zstd	streaming	870	39969296	13	24251904	10624	24278475	328	144819259	0.041037	12988
3	read	mixed	4194304	zstd	streaming	870	39969296	13	24251904	10624	24278475	328	144819259	0.041994	13016
4	read	mixed	4194304	zstd	streaming	870	39969296	13	24251904	10624	24278475	328	144819259	0.040344	12692
5	read	mixed	4194304	zstd	streaming	870	39969296	13	24251904	10624	24278475	328	144819259	0.041366	12700
1	read	mixed	4194304	zstd	topic	3096	309600	78	144705693	10624	144818584	1108	144819259	0.231200	11300
2	read	mixed	4194304	zstd	topic	3096	309600	78	144705693	10624	144818584	1108	144819259	0.232131	11252
3	read	mixed	4194304	zstd	topic	3096	309600	78	144705693	10624	144818584	1108	144819259	0.229883	11216
4	read	mixed	4194304	zstd	topic	3096	309600	78	144705693	10624	144818584	1108	144819259	0.229852	11304
5	read	mixed	4194304	zstd	topic	3096	309600	78	144705693	10624	144818584	1108	144819259	0.229315	11300
1	write	mixed	8388608	zstd	-	5806	268903904	0	0	0	0	0	144701666	1.523200	20040
2	write	mixed	8388608	zstd	-	5806	268903904	0	0	0	0	0	144701666	1.770828	20228
3	write	mixed	8388608	zstd	-	5806	268903904	0	0	0	0	0	144701666	1.707981	20272
1	read	mixed	8388608	zstd	full	5806	268903904	39	144598045	5671	144699823	562	144701666	0.239982	18396
2	read	mixed	8388608	zstd	full	5806	268903904	39	144598045	5671	144699823	562	144701666	0.242585	18296
3	read	mixed	8388608	zstd	full	5806	268903904	39	144598045	5671	144699823	562	144701666	0.240675	18208
4	read	mixed	8388608	zstd	full	5806	268903904	39	144598045	5671	144699823	562	144701666	0.237403	18268
5	read	mixed	8388608	zstd	full	5806	268903904	39	144598045	5671	144699823	562	144701666	0.237357	18296
1	read	mixed	8388608	zstd	point	3	1996	1	3729612	5671	3735294	106	144701666	0.009593	14848
2	read	mixed	8388608	zstd	point	3	1996	1	3729612	5671	3735294	106	144701666	0.008885	14824
3	read	mixed	8388608	zstd	point	3	1996	1	3729612	5671	3735294	106	144701666	0.008676	14900
4	read	mixed	8388608	zstd	point	3	1996	1	3729612	5671	3735294	106	144701666	0.008764	14828
5	read	mixed	8388608	zstd	point	3	1996	1	3729612	5671	3735294	106	144701666	0.008525	15000
1	read	mixed	8388608	zstd	range	57	3463952	1	3729612	5671	3735294	106	144701666	0.008719	15012
2	read	mixed	8388608	zstd	range	57	3463952	1	3729612	5671	3735294	106	144701666	0.008486	15008
3	read	mixed	8388608	zstd	range	57	3463952	1	3729612	5671	3735294	106	144701666	0.008701	14896
4	read	mixed	8388608	zstd	range	57	3463952	1	3729612	5671	3735294	106	144701666	0.008963	14780
5	read	mixed	8388608	zstd	range	57	3463952	1	3729612	5671	3735294	106	144701666	0.008624	14828
1	read	mixed	8388608	zstd	streaming	870	39969296	7	26110008	5671	26130858	178	144701666	0.047786	21476
2	read	mixed	8388608	zstd	streaming	870	39969296	7	26110008	5671	26130858	178	144701666	0.049375	21468
3	read	mixed	8388608	zstd	streaming	870	39969296	7	26110008	5671	26130858	178	144701666	0.047082	21472
4	read	mixed	8388608	zstd	streaming	870	39969296	7	26110008	5671	26130858	178	144701666	0.048392	21476
5	read	mixed	8388608	zstd	streaming	870	39969296	7	26110008	5671	26130858	178	144701666	0.046970	21400
1	read	mixed	8388608	zstd	topic	3096	309600	39	144598045	5671	144699823	562	144701666	0.236622	18168
2	read	mixed	8388608	zstd	topic	3096	309600	39	144598045	5671	144699823	562	144701666	0.235368	18416
3	read	mixed	8388608	zstd	topic	3096	309600	39	144598045	5671	144699823	562	144701666	0.236831	18304
4	read	mixed	8388608	zstd	topic	3096	309600	39	144598045	5671	144699823	562	144701666	0.236635	18300
5	read	mixed	8388608	zstd	topic	3096	309600	39	144598045	5671	144699823	562	144701666	0.236135	18220
1	write	mixed	16777216	zstd	-	5806	268903904	0	0	0	0	0	144650993	1.525981	37216
2	write	mixed	16777216	zstd	-	5806	268903904	0	0	0	0	0	144650993	1.660459	37232
3	write	mixed	16777216	zstd	-	5806	268903904	0	0	0	0	0	144650993	1.640595	37224
1	read	mixed	16777216	zstd	full	5806	268903904	18	144552727	3004	144649758	268	144650993	0.246823	36072
2	read	mixed	16777216	zstd	full	5806	268903904	18	144552727	3004	144649758	268	144650993	0.244845	36168
3	read	mixed	16777216	zstd	full	5806	268903904	18	144552727	3004	144649758	268	144650993	0.243096	36120
4	read	mixed	16777216	zstd	full	5806	268903904	18	144552727	3004	144649758	268	144650993	0.243700	36228
5	read	mixed	16777216	zstd	full	5806	268903904	18	144552727	3004	144649758	268	144650993	0.240748	36172
1	read	mixed	16777216	zstd	point	3	1996	1	8474144	3004	8477159	64	144650993	0.019942	28060
2	read	mixed	16777216	zstd	point	3	1996	1	8474144	3004	8477159	64	144650993	0.020196	27948
3	read	mixed	16777216	zstd	point	3	1996	1	8474144	3004	8477159	64	144650993	0.019980	28052
4	read	mixed	16777216	zstd	point	3	1996	1	8474144	3004	8477159	64	144650993	0.020076	28156
5	read	mixed	16777216	zstd	point	3	1996	1	8474144	3004	8477159	64	144650993	0.019640	28020
1	read	mixed	16777216	zstd	range	57	3463952	1	8474144	3004	8477159	64	144650993	0.020131	28028
2	read	mixed	16777216	zstd	range	57	3463952	1	8474144	3004	8477159	64	144650993	0.020017	28056
3	read	mixed	16777216	zstd	range	57	3463952	1	8474144	3004	8477159	64	144650993	0.019622	27940
4	read	mixed	16777216	zstd	range	57	3463952	1	8474144	3004	8477159	64	144650993	0.019980	28036
5	read	mixed	16777216	zstd	range	57	3463952	1	8474144	3004	8477159	64	144650993	0.019672	27900
1	read	mixed	16777216	zstd	streaming	870	39969296	3	25109130	3004	25123201	88	144650993	0.055317	43172
2	read	mixed	16777216	zstd	streaming	870	39969296	3	25109130	3004	25123201	88	144650993	0.053895	43068
3	read	mixed	16777216	zstd	streaming	870	39969296	3	25109130	3004	25123201	88	144650993	0.053383	43220
4	read	mixed	16777216	zstd	streaming	870	39969296	3	25109130	3004	25123201	88	144650993	0.053245	43332
5	read	mixed	16777216	zstd	streaming	870	39969296	3	25109130	3004	25123201	88	144650993	0.056845	43212
1	read	mixed	16777216	zstd	topic	3096	309600	18	144552727	3004	144649758	268	144650993	0.241109	36188
2	read	mixed	16777216	zstd	topic	3096	309600	18	144552727	3004	144649758	268	144650993	0.240979	36280
3	read	mixed	16777216	zstd	topic	3096	309600	18	144552727	3004	144649758	268	144650993	0.241412	36108
4	read	mixed	16777216	zstd	topic	3096	309600	18	144552727	3004	144649758	268	144650993	0.243741	36220
5	read	mixed	16777216	zstd	topic	3096	309600	18	144552727	3004	144649758	268	144650993	0.241437	36176
1	write	mixed	33554432	zstd	-	5806	268903904	0	0	0	0	0	144612985	1.532961	71060
2	write	mixed	33554432	zstd	-	5806	268903904	0	0	0	0	0	144612985	1.659896	71252
3	write	mixed	33554432	zstd	-	5806	268903904	0	0	0	0	0	144612985	1.657373	71096
1	read	mixed	33554432	zstd	full	5806	268903904	9	144517014	1861	144611142	142	144612985	0.254612	71232
2	read	mixed	33554432	zstd	full	5806	268903904	9	144517014	1861	144611142	142	144612985	0.256056	71372
3	read	mixed	33554432	zstd	full	5806	268903904	9	144517014	1861	144611142	142	144612985	0.254766	71244
4	read	mixed	33554432	zstd	full	5806	268903904	9	144517014	1861	144611142	142	144612985	0.251855	71208
5	read	mixed	33554432	zstd	full	5806	268903904	9	144517014	1861	144611142	142	144612985	0.252196	71188
1	read	mixed	33554432	zstd	point	3	1996	1	17792175	1861	17794047	46	144612985	0.043258	54216
2	read	mixed	33554432	zstd	point	3	1996	1	17792175	1861	17794047	46	144612985	0.042086	54188
3	read	mixed	33554432	zstd	point	3	1996	1	17792175	1861	17794047	46	144612985	0.041136	53952
4	read	mixed	33554432	zstd	point	3	1996	1	17792175	1861	17794047	46	144612985	0.041952	54108
5	read	mixed	33554432	zstd	point	3	1996	1	17792175	1861	17794047	46	144612985	0.040799	53952
1	read	mixed	33554432	zstd	range	57	3463952	1	17792175	1861	17794047	46	144612985	0.041773	54088
2	read	mixed	33554432	zstd	range	57	3463952	1	17792175	1861	17794047	46	144612985	0.040674	54000
3	read	mixed	33554432	zstd	range	57	3463952	1	17792175	1861	17794047	46	144612985	0.041327	54216
4	read	mixed	33554432	zstd	range	57	3463952	1	17792175	1861	17794047	46	144612985	0.040700	54048
5	read	mixed	33554432	zstd	range	57	3463952	1	17792175	1861	17794047	46	144612985	0.040410	54084
1	read	mixed	33554432	zstd	streaming	870	39969296	2	35401747	1861	35415091	58	144612985	0.088832	86056
2	read	mixed	33554432	zstd	streaming	870	39969296	2	35401747	1861	35415091	58	144612985	0.085139	86052
3	read	mixed	33554432	zstd	streaming	870	39969296	2	35401747	1861	35415091	58	144612985	0.084363	86104
4	read	mixed	33554432	zstd	streaming	870	39969296	2	35401747	1861	35415091	58	144612985	0.085421	86136
5	read	mixed	33554432	zstd	streaming	870	39969296	2	35401747	1861	35415091	58	144612985	0.083968	86104
1	read	mixed	33554432	zstd	topic	3096	309600	9	144517014	1861	144611142	142	144612985	0.250612	71356
2	read	mixed	33554432	zstd	topic	3096	309600	9	144517014	1861	144611142	142	144612985	0.250628	71336
3	read	mixed	33554432	zstd	topic	3096	309600	9	144517014	1861	144611142	142	144612985	0.250708	71256
4	read	mixed	33554432	zstd	topic	3096	309600	9	144517014	1861	144611142	142	144612985	0.251174	71148
5	read	mixed	33554432	zstd	topic	3096	309600	9	144517014	1861	144611142	142	144612985	0.250608	71248
1	write	small	262144	lz4	-	2684355	268435500	0	0	0	0	0	243870500	10.884518	5468
2	write	small	262144	lz4	-	2684355	268435500	0	0	0	0	0	243870500	11.170087	5208
3	write	small	262144	lz4	-	2684355	268435500	0	0	0	0	0	243870500	11.186671	5404
1	read	small	262144	lz4	full	2684355	268435500	1342	200715141	115703	243854141	8060	243870500	0.304686	5904
2	read	small	262144	lz4	full	2684355	268435500	1342	200715141	115703	243854141	8060	243870500	0.305530	5792
3	read	small	262144	lz4	full	2684355	268435500	1342	200715141	115703	243854141	8060	243870500	0.298898	6008
4	read	small	262144	lz4	full	2684355	268435500	1342	200715141	115703	243854141	8060	243870500	0.299346	5936
5	read	small	262144	lz4	full	2684355	268435500	1342	200715141	115703	243854141	8060	243870500	0.297626	5824
1	read	small	262144	lz4	point	1	100	1	139823	115703	255536	2696	243870500	0.000346	5552
2	read	small	262144	lz4	point	1	100	1	139823	115703	255536	2696	243870500	0.000353	5476
3	read	small	262144	lz4	point	1	100	1	139823	115703	255536	2696	243870500	0.000345	5548
4	read	small	262144	lz4	point	1	100	1	139823	115703	255536	2696	243870500	0.000332	5700
5	read	small	262144	lz4	point	1	100	1	139823	115703	255536	2696	243870500	0.000332	5496
1	read	small	262144	lz4	range	26843	2684300	14	2095530	115703	2628322	2748	243870500	0.003339	5776
2	read	small	262144	lz4	range	26843	2684300	14	2095530	115703	2628322	2748	243870500	0.003303	5812
3	read	small	262144	lz4	range	26843	2684300	14	2095530	115703	2628322	2748	243870500	0.003229	5788
4	read	small	262144	lz4	range	26843	2684300	14	2095530	115703	2628322	2748	243870500	0.003186	5768
5	read	small	262144	lz4	range	26843	2684300	14	2095530	115703	2628322	2748	243870500	0.003211	5816
1	read	small	262144	lz4	streaming	402653	40265300	202	30223969	115703	36788365	3500	243870500	0.044836	5784
2	read	small	262144	lz4	streaming	402653	40265300	202	30223969	115703	36788365	3500	243870500	0.044884	5872
3	read	small	262144	lz4	streaming	402653	40265300	202	30223969	115703	36788365	3500	243870500	0.044428	5656
4	read	small	262144	lz4	streaming	402653	40265300	202	30223969	115703	36788365	3500	243870500	0.043275	5868
5	read	small	262144	lz4	streaming	402653	40265300	202	30223969	115703	36788365	3500	243870500	0.042965	5872
1	write	small	786432	lz4	-	2684355	268435500	0	0	0	0	0	240728439	11.298173	6536
2	write	small	786432	lz4	-	2684355	268435500	0	0	0	0	0	240728439	11.522544	6532
3	write	small	786432	lz4	-	2684355	268435500	0	0	0	0	0	240728439	11.549653	6648
1	read	small	786432	lz4	full	2684355	268435500	448	197709862	38819	240712080	2696	240728439	0.290155	6332
2	read	small	786432	lz4	full	2684355	268435500	448	197709862	38819	240712080	2696	240728439	0.296543	6440
3	read	small	786432	lz4	full	2684355	268435500	448	197709862	38819	240712080	2696	240728439	0.288007	6436
4	read	small	786432	lz4	full	2684355	268435500	448	197709862	38819	240712080	2696	240728439	0.287213	6492
5	read	small	786432	lz4	full	2684355	268435500	448	197709862	38819	240712080	2696	240728439	0.287419	6576
1	read	small	786432	lz4	point	1	100	1	439514	38819	478343	908	240728439	0.000858	5816
2	read	small	786432	lz4	point	1	100	1	439514	38819	478343	908	240728439	0.000991	5652
3	read	small	786432	lz4	point	1	100	1	439514	38819	478343	908	240728439	0.000965	5672
4	read	small	786432	lz4	point	1	100	1	439514	38819	478343	908	240728439	0.000869	5728
5	read	small	786432	lz4	point	1	100	1	439514	38819	478343	908	240728439	0.000876	5676
1	read	small	786432	lz4	range	26843	2684300	5	2216310	38819	2639599	924	240728439	0.003681	6060
2	read	small	786432	lz4	range	26843	2684300	5	2216310	38819	2639599	924	240728439	0.003676	5832
3	read	small	786432	lz4	range	26843	2684300	5	2216310	38819	2639599	924	240728439	0.003662	5920
4	read	small	786432	lz4	range	26843	2684300	5	2216310	38819	2639599	924	240728439	0.003678	6072
5	read	small	786432	lz4	range	26843	2684300	5	2216310	38819	2639599	924	240728439	0.003557	5988
1	read	small	786432	lz4	streaming	402653	40265300	68	30071946	38819	36550480	1176	240728439	0.043886	6128
2	read	small	786432	lz4	streaming	402653	40265300	68	30071946	38819	36550480	1176	240728439	0.043260	6124
3	read	small	786432	lz4	streaming	402653	40265300	68	30071946	38819	36550480	1176	240728439	0.042996	5988
4	read	small	786432	lz4	streaming	402653	40265300	68	30071946	38819	36550480	1176	240728439	0.041676	5804
5	read	small	786432	lz4	streaming	402653	40265300	68	30071946	38819	36550480	1176	240728439	0.041767	6072
1	write	small	1048576	lz4	-	2684355	268435500	0	0	0	0	0	240334306	11.462720	7432
2	write	small	1048576	lz4	-	2684355	268435500	0	0	0	0	0	240334306	11.660902	7344
3	write	small	1048576	lz4	-	2684355	268435500	0	0	0	0	0	240334306	11.387969	7368
1	read	small	1048576	lz4	full	2684355	268435500	336	197332865	29187	240285931	2024	240334306	0.345907	7072
2	read	small	1048576	lz4	full	2684355	268435500	336	197332865	29187	240285931	2024	240334306	0.298462	7056
3	read	small	1048576	lz4	full	2684355	268435500	336	197332865	29187	240285931	2024	240334306	0.289031	7028
4	read	small	1048576	lz4	full	2684355	268435500	336	197332865	29187	240285931	2024	240334306	0.290063	7008
5	read	small	1048576	lz4	full	2684355	268435500	336	197332865	29187	240285931	2024	240334306	0.285015	6868
1	read	small	1048576	lz4	point	1	100	1	585314	29187	614511	684	240334306	0.001158	6148
2	read	small	1048576	lz4	point	1	100	1	585314	29187	614511	684	240334306	0.001152	6252
3	read	small	1048576	lz4	point	1	100	1	585314	29187	614511	684	240334306	0.001143	5924
4	read	small	1048576	lz4	point	1	100	1	585314	29187	614511	684	240334306	0.001139	6128
5	read	small	1048576	lz4	point	1	100	1	585314	29187	614511	684	240334306	0.001288	6044
1	read	small	1048576	lz4	range	26843	2684300	4	2364160	29187	2777750	696	240334306	0.003993	6512
2	read	small	1048576	lz4	range	26843	2684300	4	2364160	29187	2777750	696	240334306	0.004023	6468
3	read	small	1048576	lz4	range	26843	2684300	4	2364160	29187	2777750	696	240334306	0.004084	6532
4	read	small	1048576	lz4	range	26843	2684300	4	2364160	29187	2777750	696	240334306	0.003903	6436
5	read	small	1048576	lz4	range	26843	2684300	4	2364160	29187	2777750	696	240334306	0.003890	6492
1	read	small	1048576	lz4	streaming	402653	40265300	51	30016721	29187	36452468	884	240334306	0.043876	6440
2	read	small	1048576	lz4	streaming	402653	40265300	51	30016721	29187	36452468	884	240334306	0.043248	6476
3	read	small	1048576	lz4	streaming	402653	40265300	51	30016721	29187	36452468	884	240334306	0.043633	6540
4	read	small	1048576	lz4	streaming	402653	40265300	51	30016721	29187	36452468	884	240334306	0.041609	6584
5	read	small	1048576	lz4	streaming	402653	40265300	51	30016721	29187	36452468	884	240334306	0.042285	6600
1	write	small	4194304	lz4	-	2684355	268435500	0	0	0	0	0	239446545	11.536393	17276
2	write	small	4194304	lz4	-	2684355	268435500	0	0	0	0	0	239446545	11.732850	17412
3	write	small	4194304	lz4	-	2684355	268435500	0	0	0	0	0	239446545	11.586197	17140
1	read	small	4194304	lz4	full	2684355	268435500	84	196483660	7515	239015306	512	239446545	0.299095	14468
2	read	small	4194304	lz4	full	2684355	268435500	84	196483660	7515	239015306	512	239446545	0.300219	14440
3	read	small	4194304	lz4	full	2684355	268435500	84	196483660	7515	239015306	512	239446545	0.292879	14420
4	read	small	4194304	lz4	full	2684355	268435500	84	196483660	7515	239015306	512	239446545	0.289902	14448
5	read	small	4194304	lz4	full	2684355	268435500	84	196483660	7515	239015306	512	239446545	0.292322	14520
1	read	small	4194304	lz4	point	1	100	1	2351476	7515	2359001	180	239446545	0.004446	10532
2	read	small	4194304	lz4	point	1	100	1	2351476	7515	2359001	180	239446545	0.004664	10552
3	read	small	4194304	lz4	point	1	100	1	2351476	7515	2359001	180	239446545	0.004296	10528
4	read	small	4194304	lz4	point	1	100	1	2351476	7515	2359001	180	239446545	0.004537	10620
5	read	small	4194304	lz4	point	1	100	1	2351476	7515	2359001	180	239446545	0.004495	10620
1	read	small	4194304	lz4	range	26843	2684300	2	4688423	7515	5208287	184	239446545	0.007769	10552
2	read	small	4194304	lz4	range	26843	2684300	2	4688423	7515	5208287	184	239446545	0.007638	10532
3	read	small	4194304	lz4	range	26843	2684300	2	4688423	7515	5208287	184	239446545	0.007598	10516
4	read	small	4194304	lz4	range	26843	2684300	2	4688423	7515	5208287	184	239446545	0.007511	10532
5	read	small	4194304	lz4	range	26843	2684300	2	4688423	7515	5208287	184	239446545	0.007398	10628
1	read	small	4194304	lz4	streaming	402653	40265300	14	32799077	7515	39467009	232	239446545	0.048372	12672
2	read	small	4194304	lz4	streaming	402653	40265300	14	32799077	7515	39467009	232	239446545	0.048920	12836
3	read	small	4194304	lz4	streaming	402653	40265300	14	32799077	7515	39467009	232	239446545	0.047984	12784
4	read	small	4194304	lz4	streaming	402653	40265300	14	32799077	7515	39467009	232	239446545	0.047467	12988
5	read	small	4194304	lz4	streaming	402653	40265300	14	32799077	7515	39467009	232	239446545	0.046798	12988
1	write	small	8388608	lz4	-	2684355	268435500	0	0	0	0	0	239298931	11.557926	29864
2	write	small	8388608	lz4	-	2684355	268435500	0	0	0	0	0	239298931	11.776403	30064
3	write	small	8388608	lz4	-	2684355	268435500	0	0	0	0	0	239298931	11.590952	29756
1	read	small	8388608	lz4	full	2684355	268435500	42	196342472	3903	238356076	260	239298931	0.294935	25028
2	read	small	8388608	lz4	full	2684355	268435500	42	196342472	3903	238356076	260	239298931	0.298925	25148
3	read	small	8388608	lz4	full	2684355	268435500	42	196342472	3903	238356076	260	239298931	0.297364	25096
4	read	small	8388608	lz4	full	2684355	268435500	42	196342472	3903	238356076	260	239298931	0.290592	25196
5	read	small	8388608	lz4	full	2684355	268435500	42	196342472	3903	238356076	260	239298931	0.287789	25072
1	read	small	8388608	lz4	point	1	100	1	4669370	3903	4673283	96	239298931	0.008589	16908
2	read	small	8388608	lz4	point	1	100	1	4669370	3903	4673283	96	239298931	0.009052	16824
3	read	small	8388608	lz4	point	1	100	1	4669370	3903	4673283	96	239298931	0.008478	16708
4	read	small	8388608	lz4	point	1	100	1	4669370	3903	4673283	96	239298931	0.008305	16896
5	read	small	8388608	lz4	point	1	100	1	4669370	3903	4673283	96	239298931	0.008620	17036
1	read	small	8388608	lz4	range	26843	2684300	2	9361265	3903	10389805	100	239298931	0.015419	21236
2	read	small	8388608	lz4	range	26843	2684300	2	9361265	3903	10389805	100	239298931	0.015848	21220
3	read	small	8388608	lz4	range	26843	2684300	2	9361265	3903	10389805	100	239298931	0.015365	21232
4	read	small	8388608	lz4	range	26843	2684300	2	9361265	3903	10389805	100	239298931	0.015486	21280
5	read	small	8388608	lz4	range	26843	2684300	2	9361265	3903	10389805	100	239298931	0.015060	21244
1	read	small	8388608	lz4	streaming	402653	40265300	8	37481861	3903	44658163	124	239298931	0.055153	21228
2	read	small	8388608	lz4	streaming	402653	40265300	8	37481861	3903	44658163	124	239298931	0.055486	21288
3	read	small	8388608	lz4	streaming	402653	40265300	8	37481861	3903	44658163	124	239298931	0.055177	21328
4	read	small	8388608	lz4	streaming	402653	40265300	8	37481861	3903	44658163	124	239298931	0.054924	21124
5	read	small	8388608	lz4	streaming	402653	40265300	8	37481861	3903	44658163	124	239298931	0.055684	21280
1	write	small	16777216	lz4	-	2684355	268435500	0	0	0	0	0	239228305	11.556281	55428
2	write	small	16777216	lz4	-	2684355	268435500	0	0	0	0	0	239228305	11.721879	55480
3	write	small	16777216	lz4	-	2684355	268435500	0	0	0	0	0	239228305	11.696506	55468
1	read	small	16777216	lz4	full	2684355	268435500	21	196275059	2097	237260890	134	239228305	0.311716	45876
2	read	small	16777216	lz4	full	2684355	268435500	21	196275059	2097	237260890	134	239228305	0.310198	45876
3	read	small	16777216	lz4	full	2684355	268435500	21	196275059	2097	237260890	134	239228305	0.296946	46208
4	read	small	16777216	lz4	full	2684355	268435500	21	196275059	2097	237260890	134	239228305	0.297598	46060
5	read	small	16777216	lz4	full	2684355	268435500	21	196275059	2097	237260890	134	239228305	0.294185	46048
1	read	small	16777216	lz4	point	1	100	1	9357639	2097	9359746	54	239228305	0.019557	29644
2	read	small	16777216	lz4	point	1	100	1	9357639	2097	9359746	54	239228305	0.020258	29700
3	read	small	16777216	lz4	point	1	100	1	9357639	2097	9359746	54	239228305	0.017031	29576
4	read	small	16777216	lz4	point	1	100	1	9357639	2097	9359746	54	239228305	0.016619	29588
5	read	small	16777216	lz4	point	1	100	1	9357639	2097	9359746	54	239228305	0.016826	29644
1	read	small	16777216	lz4	range	26843	2684300	1	9357639	2097	9359746	54	239228305	0.017401	29584
2	read	small	16777216	lz4	range	26843	2684300	1	9357639	2097	9359746	54	239228305	0.016863	29684
3	read	small	16777216	lz4	range	26843	2684300	1	9357639	2097	9359746	54	239228305	0.017265	29656
4	read	small	16777216	lz4	range	26843	2684300	1	9357639	2097	9359746	54	239228305	0.016957	29644
5	read	small	16777216	lz4	range	26843	2684300	1	9357639	2097	9359746	54	239228305	0.016798	29700
1	read	small	16777216	lz4	streaming	402653	40265300	5	46853455	2097	55052310	70	239228305	0.072718	38860
2	read	small	16777216	lz4	streaming	402653	40265300	5	46853455	2097	55052310	70	239228305	0.070734	38708
3	read	small	16777216	lz4	streaming	402653	40265300	5	46853455	2097	55052310	70	239228305	0.073007	38660
