run,messages,batch_size,plugin_config,avg_byte_throughput,close_time
3,1MiB,1KiB,mcap_compressed_nocrc,508442946.4970344,0.000599302
3,1MiB,1KiB,mcap_uncompressed_crc,112898746.10946263,0.000613469
3,1MiB,1KiB,mcap_nochunking,1705896224.833865,0.000271166
3,1MiB,1KiB,sqlite_default,864803067.6396164,0.000143403
3,1MiB,1KiB,sqlite_resilient,301668577.81669694,0.020262409
3,1MiB,10MiB,mcap_default,1293400329.8365543,0.000587314
3,1MiB,10MiB,mcap_compressed_nocrc,498708199.3512221,0.000595607
3,1MiB,10MiB,mcap_uncompressed_crc,112495513.56106746,0.000580609
3,1MiB,10MiB,mcap_nochunking,1699380664.7810345,0.0002678
3,1MiB,10MiB,sqlite_default,871069235.9474717,0.000148385
3,1MiB,10MiB,sqlite_resilient,120617658.25579971,0.002137876
3,10KiB,1KiB,mcap_default,2857017631.853995,0.000937912
3,10KiB,1KiB,mcap_compressed_nocrc,2585305962.33932,0.001731389
3,10KiB,1KiB,mcap_uncompressed_crc,118093588.13302137,0.000960685
3,10KiB,1KiB,mcap_nochunking,1205038163.7798665,0.000303701
3,10KiB,1KiB,sqlite_default,200670607.02336833,0.000176245
3,10KiB,1KiB,sqlite_resilient,138571921.62067267,0.006817328
3,10KiB,10MiB,mcap_default,1132674146.962644,0.000933761
3,10KiB,10MiB,mcap_compressed_nocrc,419668420.87738466,0.001733517
3,10KiB,10MiB,mcap_uncompressed_crc,111872651.8419665,0.00098469
3,10KiB,10MiB,mcap_nochunking,1202629296.5425856,0.000263299
3,10KiB,10MiB,sqlite_default,647012923.7788332,0.000147314
3,10KiB,10MiB,sqlite_resilient,97966529.18761185,0.002092815
3,100B,1KiB,mcap_default,40421491.986552306,0.001495292
3,100B,1KiB,mcap_compressed_nocrc,41044043.91617966,0.003190379
3,100B,1KiB,mcap_uncompressed_crc,28226308.692107726,0.00145579
3,100B,1KiB,mcap_nochunking,179569250.13769096,0.000289387
3,100B,1KiB,sqlite_default,18203075.01920555,0.000176662
3,100B,1KiB,sqlite_resilient,19127998.941087265,0.027790844
3,100B,10MiB,mcap_default,38839238.97530357,0.001456492
3,100B,10MiB,mcap_compressed_nocrc,33639144.37121174,0.003144044
3,100B,10MiB,mcap_uncompressed_crc,26303226.624091092,0.001416714
3,100B,10MiB,mcap_nochunking,176270449.15888062,0.000257135
3,100B,10MiB,sqlite_default,42932155.295440204,0.000153042
3,100B,10MiB,sqlite_resilient,31591784.53033624,0.002440872
3,mixed,1KiB,mcap_default,219831426.45503342,0.000839759
3,mixed,1KiB,mcap_compressed_nocrc,206296491.5210406,0.00139761
3,mixed,1KiB,mcap_uncompressed_crc,43305844.62237307,0.000840011
3,mixed,1KiB,mcap_nochunking,342716664.2842921,0.000265696
3,mixed,1KiB,sqlite_default,54579989.464155614,0.000143729
3,mixed,1KiB,sqlite_resilient,44751244.75824821,0.016397994
3,mixed,10MiB,mcap_default,315597804.8530929,0.000825679
3,mixed,10MiB,mcap_compressed_nocrc,201502619.84830937,0.00144343
3,mixed,10MiB,mcap_uncompressed_crc,85573691.68751095,0.000813737
3,mixed,10MiB,mcap_nochunking,901040849.8996496,0.000266837
3,mixed,10MiB,sqlite_default,310135270.0218553,0.000149095
3,mixed,10MiB,sqlite_resilient,100752918.05244781,0.020726538
4,1MiB,1KiB,mcap_default,1302594865.6773925,0.000585409
4,1MiB,1KiB,mcap_compressed_nocrc,497923541.7819351,0.000599237
4,1MiB,1KiB,mcap_uncompressed_crc,112813030.02515352,0.000586951
4,1MiB,1KiB,mcap_nochunking,1715874989.1904879,0.000268034
4,1MiB,1KiB,sqlite_default,866097310.8350472,0.000143346
4,1MiB,1KiB,sqlite_resilient,302882427.8598023,0.021452233
4,1MiB,10MiB,mcap_default,1300795796.6417825,0.000585943
4,1MiB,10MiB,mcap_compressed_nocrc,501100739.65932965,0.000596862
4,1MiB,10MiB,mcap_uncompressed_crc,113144075.94428885,0.000620773
4,1MiB,10MiB,mcap_nochunking,1715657913.5731812,0.000295083
4,1MiB,10MiB,sqlite_default,875301601.6451198,0.000149247
4,1MiB,10MiB,sqlite_resilient,122909607.7130508,0.002217415
